410181005204,410181005000,高尚村委会,village,5,410181,,0371,111,f,f,f,113.028304,34.753966,0101000000259694BBCF415C40E12538F581604140,河南省,郑州市,巩义市,紫荆路街道办事处,高尚村委会
410181100201,410181100000,草店村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,米河镇,草店村委会
410181100202,410181100000,赵岭村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,米河镇,赵岭村委会
410181100203,410181100000,小里河村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,米河镇,小里河村委会
410181100204,410181100000,铁山村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,米河镇,铁山村委会
410181100205,410181100000,支石村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,米河镇,支石村委会
410181100206,410181100000,汇龙村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,米河镇,汇龙村委会
410181100207,410181100000,刘源沟村委会,village,5,410181,,,220,f,f,f,,,,河南省,郑州市,巩义市,米河镇,刘源沟村委会
410181100208,410181100000,高庙村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,米河镇,高庙村委会
410181100209,410181100000,两河口村委会,village,5,410181,,0371,122,f,f,f,113.235574,34.721813,01010000006D72F8A4134F5C40F0694E5E645C4140,河南省,郑州市,巩义市,米河镇,两河口村委会
410181100210,410181100000,东竹园村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,米河镇,东竹园村委会
410181100211,410181100000,半个店村委会,village,5,410181,,0371,121,f,f,f,113.243669,34.721762,01010000002383DC45984F5C406EBF7CB2625C4140,河南省,郑州市,巩义市,米河镇,半个店村委会
410181100212,410181100000,米北村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,米河镇,米北村委会
410181100213,410181100000,米南村委会,village,5,410181,,,122,f,f,f,,,,河南省,郑州市,巩义市,米河镇,米南村委会
